"PowerUsage","Day","Month","Year","DeviceID","Time"
1.144,10,7,2023,15,21
1.662,10,7,2023,16,21
2.662,10,7,2023,17,21
2.932,10,7,2023,18,21
3.162,10,7,2023,19,21
5.034,10,7,2023,20,21
5.348,10,7,2023,1,22
5.46,10,7,2023,2,22
5.122,10,7,2023,3,22
4.528,10,7,2023,4,22
4.324,10,7,2023,5,22
4.344,10,7,2023,6,22
4.116,10,7,2023,7,22
3.188,10,7,2023,8,22
3.996,10,7,2023,9,22
2.126,10,7,2023,10,22
3.132,10,7,2023,11,22
3.39,10,7,2023,12,22
3.288,10,7,2023,13,22
2.794,10,7,2023,14,22
3.692,10,7,2023,15,22
1.566,10,7,2023,16,22
0.984,10,7,2023,17,22
1.628,10,7,2023,18,22
1.736,10,7,2023,19,22
1.674,10,7,2023,20,22
0.784,10,7,2023,1,23
0.798,10,7,2023,2,23
0.344,10,7,2023,3,23
0.318,10,7,2023,4,23
0.34,10,7,2023,5,23
0.32,10,7,2023,6,23
0.448,10,7,2023,7,23
0.434,10,7,2023,8,23
0.398,10,7,2023,9,23
0.374,10,7,2023,10,23
0.214,10,7,2023,11,23
0.27,10,7,2023,12,23
0.252,10,7,2023,13,23
0.27,10,7,2023,14,23
0.25,10,7,2023,15,23
0.37,10,7,2023,16,23
0.346,10,7,2023,17,23
0.362,10,7,2023,18,23
0.282,10,7,2023,19,23
0.324,10,7,2023,20,23
0.468,11,7,2023,1,0
0.458,11,7,2023,2,0
0.374,11,7,2023,3,0
0.276,11,7,2023,4,0
0.288,11,7,2023,5,0
0.266,11,7,2023,6,0
0.284,11,7,2023,7,0
0.124,11,7,2023,8,0
0.128,11,7,2023,9,0
0.142,11,7,2023,10,0
0.124,11,7,2023,11,0
0.182,11,7,2023,12,0
0.302,11,7,2023,13,0
0.314,11,7,2023,14,0
0.29,11,7,2023,15,0
0.162,11,7,2023,16,0
0.122,11,7,2023,17,0
0.142,11,7,2023,18,0
0.138,11,7,2023,19,0
0.12,11,7,2023,20,0
0.246,11,7,2023,1,1
0.218,11,7,2023,2,1
0.234,11,7,2023,3,1
0.216,11,7,2023,4,1
0.138,11,7,2023,5,1
0.198,11,7,2023,6,1
0.216,11,7,2023,7,1
0.194,11,7,2023,8,1
0.23,11,7,2023,9,1
0.24,11,7,2023,10,1
0.216,11,7,2023,11,1
0.234,11,7,2023,12,1
0.12,11,7,2023,13,1
0.138,11,7,2023,14,1
0.12,11,7,2023,15,1
0.14,11,7,2023,16,1
0.12,11,7,2023,17,1
0.244,11,7,2023,18,1
0.306,11,7,2023,19,1
0.336,11,7,2023,20,1
0.352,11,7,2023,1,2
0.21,11,7,2023,2,2
0.226,11,7,2023,3,2
0.206,11,7,2023,4,2
0.222,11,7,2023,5,2
0.306,11,7,2023,6,2
0.314,11,7,2023,7,2
0.29,11,7,2023,8,2
0.308,11,7,2023,9,2
0.214,11,7,2023,10,2
0.194,11,7,2023,11,2
0.288,11,7,2023,12,2
0.27,11,7,2023,13,2
0.324,11,7,2023,14,2
0.308,11,7,2023,15,2
0.308,11,7,2023,16,2
0.286,11,7,2023,17,2
0.212,11,7,2023,18,2
0.198,11,7,2023,19,2
0.194,11,7,2023,20,2
0.212,11,7,2023,1,3
0.192,11,7,2023,2,3
0.31,11,7,2023,3,3
0.22,11,7,2023,4,3
0.238,11,7,2023,5,3
0.294,11,7,2023,6,3
0.216,11,7,2023,7,3
0.194,11,7,2023,8,3
0.14,11,7,2023,9,3
0.14,11,7,2023,10,3
0.22,11,7,2023,11,3
0.242,11,7,2023,12,3
0.218,11,7,2023,13,3
0.236,11,7,2023,14,3
0.12,11,7,2023,15,3
0.14,11,7,2023,16,3
0.12,11,7,2023,17,3
0.14,11,7,2023,18,3
0.2,11,7,2023,19,3
0.306,11,7,2023,20,3
0.31,11,7,2023,1,4
0.22,11,7,2023,2,4
0.194,11,7,2023,3,4
0.122,11,7,2023,4,4
0.14,11,7,2023,5,4
0.122,11,7,2023,6,4
0.14,11,7,2023,7,4
0.232,11,7,2023,8,4
0.24,11,7,2023,9,4
0.234,11,7,2023,10,4
0.218,11,7,2023,11,4
0.22,11,7,2023,12,4
0.198,11,7,2023,13,4
0.214,11,7,2023,14,4
0.122,11,7,2023,15,4
0.156,11,7,2023,16,4
0.224,11,7,2023,17,4
0.238,11,7,2023,18,4
0.218,11,7,2023,19,4
0.134,11,7,2023,20,4
0.14,11,7,2023,1,5
0.12,11,7,2023,2,5
0.14,11,7,2023,3,5
0.12,11,7,2023,4,5
0.384,11,7,2023,5,5
0.384,11,7,2023,6,5
0.396,11,7,2023,7,5
0.326,11,7,2023,8,5
0.224,11,7,2023,9,5
0.214,11,7,2023,10,5
0.2,11,7,2023,11,5
0.216,11,7,2023,12,5
0.296,11,7,2023,13,5
0.312,11,7,2023,14,5
1.4,11,7,2023,15,5
1.388,11,7,2023,16,5
1.272,11,7,2023,17,5
1.294,11,7,2023,18,5
1.35,11,7,2023,19,5
1.364,11,7,2023,20,5
1.364,11,7,2023,1,6
1.364,11,7,2023,2,6
1.354,11,7,2023,3,6
1.348,11,7,2023,4,6
1.3,11,7,2023,5,6
1.19,11,7,2023,6,6
0.664,11,7,2023,7,6
0.122,11,7,2023,8,6
0.122,11,7,2023,9,6
0.232,11,7,2023,10,6
0.222,11,7,2023,11,6
0.308,11,7,2023,12,6
0.292,11,7,2023,13,6
0.196,11,7,2023,14,6
0.12,11,7,2023,15,6
0.122,11,7,2023,16,6
0.228,11,7,2023,17,6
3.084,11,7,2023,18,6
0.322,11,7,2023,19,6
0.362,11,7,2023,20,6
0.284,11,7,2023,1,7
0.188,11,7,2023,2,7
0.272,11,7,2023,3,7
0.334,11,7,2023,4,7
0.32,11,7,2023,5,7
0.27,11,7,2023,6,7
0.368,11,7,2023,7,7
0.352,11,7,2023,8,7
0.34,11,7,2023,9,7
1.284,11,7,2023,10,7
1.368,11,7,2023,11,7
1.36,11,7,2023,12,7
1.264,11,7,2023,13,7
1.266,11,7,2023,14,7
1.36,11,7,2023,15,7
1.486,11,7,2023,16,7
1.534,11,7,2023,17,7
1.528,11,7,2023,18,7
1.374,11,7,2023,19,7
1.328,11,7,2023,20,7
1.704,11,7,2023,1,8
1.29,11,7,2023,2,8
1.284,11,7,2023,3,8
1.384,11,7,2023,4,8
1.38,11,7,2023,5,8
1.422,11,7,2023,6,8
1.416,11,7,2023,7,8
3.576,11,7,2023,8,8
3.614,11,7,2023,9,8
3.596,11,7,2023,10,8
3.582,11,7,2023,11,8
1.452,11,7,2023,12,8
1.436,11,7,2023,13,8
1.422,11,7,2023,14,8
1.422,11,7,2023,15,8
1.318,11,7,2023,16,8
1.318,11,7,2023,17,8
1.32,11,7,2023,18,8
1.31,11,7,2023,19,8
1.33,11,7,2023,20,8
1.412,11,7,2023,1,9
1.49,11,7,2023,2,9
1.476,11,7,2023,3,9
1.388,11,7,2023,4,9
1.326,11,7,2023,5,9
1.314,11,7,2023,6,9
1.252,11,7,2023,7,9
1.248,11,7,2023,8,9
1.316,11,7,2023,9,9
1.36,11,7,2023,10,9
1.348,11,7,2023,11,9
1.312,11,7,2023,12,9
1.544,11,7,2023,13,9
3.41,11,7,2023,14,9
3.48,11,7,2023,15,9
3.468,11,7,2023,16,9
3.528,11,7,2023,17,9
1.286,11,7,2023,18,9
1.286,11,7,2023,19,9
1.284,11,7,2023,20,9
1.19,11,7,2023,1,10
1.194,11,7,2023,2,10
1.194,11,7,2023,3,10
1.196,11,7,2023,4,10
1.192,11,7,2023,5,10
1.29,11,7,2023,6,10
1.286,11,7,2023,7,10
1.358,11,7,2023,8,10
1.362,11,7,2023,9,10
1.25,11,7,2023,10,10
1.176,11,7,2023,11,10
1.17,11,7,2023,12,10
1.168,11,7,2023,13,10
1.264,11,7,2023,14,10
1.256,11,7,2023,15,10
1.25,11,7,2023,16,10
1.25,11,7,2023,17,10
1.168,11,7,2023,18,10
1.164,11,7,2023,19,10
1.162,11,7,2023,20,10
1.224,11,7,2023,1,11
1.234,11,7,2023,2,11
1.342,11,7,2023,3,11
1.264,11,7,2023,4,11
0.226,11,7,2023,5,11
0.178,11,7,2023,6,11
0.13,11,7,2023,7,11
0.178,11,7,2023,8,11
0.216,11,7,2023,9,11
0.216,11,7,2023,10,11
0.322,11,7,2023,11,11
0.312,11,7,2023,12,11
0.304,11,7,2023,13,11
0.376,11,7,2023,14,11
0.278,11,7,2023,15,11
0.274,11,7,2023,16,11
0.204,11,7,2023,17,11
0.202,11,7,2023,18,11
0.202,11,7,2023,19,11
0.3,11,7,2023,20,11
0.294,11,7,2023,1,12
0.294,11,7,2023,2,12
0.22,11,7,2023,3,12
0.202,11,7,2023,4,12
0.2,11,7,2023,5,12
0.2,11,7,2023,6,12
0.274,11,7,2023,7,12
0.38,11,7,2023,8,12
0.3,11,7,2023,9,12
0.226,11,7,2023,10,12
0.224,11,7,2023,11,12
0.13,11,7,2023,12,12
0.13,11,7,2023,13,12
0.132,11,7,2023,14,12
0.13,11,7,2023,15,12
0.154,11,7,2023,16,12
0.234,11,7,2023,17,12
0.23,11,7,2023,18,12
0.228,11,7,2023,19,12
0.216,11,7,2023,20,12
0.21,11,7,2023,1,13
0.206,11,7,2023,2,13
0.132,11,7,2023,3,13
0.132,11,7,2023,4,13
0.24,11,7,2023,5,13
0.232,11,7,2023,6,13
0.228,11,7,2023,7,13
0.228,11,7,2023,8,13
0.134,11,7,2023,9,13
0.132,11,7,2023,10,13
0.132,11,7,2023,11,13
0.132,11,7,2023,12,13
0.214,11,7,2023,13,13
0.31,11,7,2023,14,13
0.298,11,7,2023,15,13
0.226,11,7,2023,16,13
0.138,11,7,2023,17,13
0.13,11,7,2023,18,13
0.13,11,7,2023,19,13
0.128,11,7,2023,20,13
0.13,11,7,2023,1,14
0.238,11,7,2023,2,14
0.228,11,7,2023,3,14
0.226,11,7,2023,4,14
0.226,11,7,2023,5,14
0.198,11,7,2023,6,14
0.21,11,7,2023,7,14
0.204,11,7,2023,8,14
0.134,11,7,2023,9,14
0.174,11,7,2023,10,14
0.316,11,7,2023,11,14
0.314,11,7,2023,12,14
0.312,11,7,2023,13,14
0.22,11,7,2023,14,14
0.216,11,7,2023,15,14
0.212,11,7,2023,16,14
0.21,11,7,2023,17,14
0.208,11,7,2023,18,14
0.344,11,7,2023,19,14
0.378,11,7,2023,20,14
0.366,11,7,2023,1,15
0.334,11,7,2023,2,15
0.2,11,7,2023,3,15
0.202,11,7,2023,4,15
0.204,11,7,2023,5,15
0.204,11,7,2023,6,15
0.25,11,7,2023,7,15
0.3,11,7,2023,8,15
0.296,11,7,2023,9,15
0.292,11,7,2023,10,15
0.132,11,7,2023,11,15
0.132,11,7,2023,12,15
0.21,11,7,2023,13,15
0.206,11,7,2023,14,15
0.188,11,7,2023,15,15
0.238,11,7,2023,16,15
0.232,11,7,2023,17,15
0.228,11,7,2023,18,15
0.228,11,7,2023,19,15
0.132,11,7,2023,20,15
0.132,11,7,2023,1,16
0.134,11,7,2023,2,16
0.132,11,7,2023,3,16
0.174,11,7,2023,4,16
0.234,11,7,2023,5,16
0.308,11,7,2023,6,16
0.306,11,7,2023,7,16
0.21,11,7,2023,8,16
0.136,11,7,2023,9,16
0.136,11,7,2023,10,16
0.136,11,7,2023,11,16
0.136,11,7,2023,12,16
0.244,11,7,2023,13,16
0.234,11,7,2023,14,16
0.23,11,7,2023,15,16
0.23,11,7,2023,16,16
0.134,11,7,2023,17,16
0.132,11,7,2023,18,16
0.21,11,7,2023,19,16
0.212,11,7,2023,20,16
0.208,11,7,2023,1,17
0.236,11,7,2023,2,17
0.232,11,7,2023,3,17
0.228,11,7,2023,4,17
0.174,11,7,2023,5,17
0.134,11,7,2023,6,17
0.132,11,7,2023,7,17
0.132,11,7,2023,8,17
0.132,11,7,2023,9,17
0.242,11,7,2023,10,17
0.232,11,7,2023,11,17
0.426,11,7,2023,12,17
0.446,11,7,2023,13,17
0.346,11,7,2023,14,17
0.306,11,7,2023,15,17
0.276,11,7,2023,16,17
0.27,11,7,2023,17,17
0.27,11,7,2023,18,17
0.364,11,7,2023,19,17
0.358,11,7,2023,20,17
0.354,11,7,2023,1,18
0.316,11,7,2023,2,18
0.258,11,7,2023,3,18
0.256,11,7,2023,4,18
0.204,11,7,2023,5,18
0.278,11,7,2023,6,18
0.386,11,7,2023,7,18
0.37,11,7,2023,8,18
0.296,11,7,2023,9,18
0.296,11,7,2023,10,18
0.202,11,7,2023,11,18
0.132,11,7,2023,12,18
0.132,11,7,2023,13,18
0.132,11,7,2023,14,18
1.24,11,7,2023,15,18
1.298,11,7,2023,16,18
1.28,11,7,2023,17,18
1.282,11,7,2023,18,18
1.352,11,7,2023,19,18
1.266,11,7,2023,20,18
1.26,11,7,2023,1,19
1.194,11,7,2023,2,19
1.194,11,7,2023,3,19
1.286,11,7,2023,4,19
1.296,11,7,2023,5,19
1.35,11,7,2023,6,19
1.288,11,7,2023,7,19
0.132,11,7,2023,8,19
0.132,11,7,2023,9,19
0.132,11,7,2023,10,19
0.132,11,7,2023,11,19
0.17,11,7,2023,12,19
0.31,11,7,2023,13,19
0.302,11,7,2023,14,19
0.36,11,7,2023,15,19
0.476,11,7,2023,16,19
0.484,11,7,2023,17,19
0.414,11,7,2023,18,19
0.466,11,7,2023,19,19
0.296,11,7,2023,20,19
0.21,11,7,2023,1,20
0.134,11,7,2023,2,20
0.134,11,7,2023,3,20
0.134,11,7,2023,4,20
0.136,11,7,2023,5,20
0.242,11,7,2023,6,20
0.232,11,7,2023,7,20
0.228,11,7,2023,8,20
0.228,11,7,2023,9,20
0.222,11,7,2023,10,20
0.21,11,7,2023,11,20
0.294,11,7,2023,12,20
0.286,11,7,2023,13,20
0.222,11,7,2023,14,20
0.326,11,7,2023,15,20
0.312,11,7,2023,16,20
0.308,11,7,2023,17,20
0.304,11,7,2023,18,20
0.212,11,7,2023,19,20
0.21,11,7,2023,20,20
0.208,11,7,2023,1,21
0.276,11,7,2023,2,21
0.28,11,7,2023,3,21
0.378,11,7,2023,4,21
0.37,11,7,2023,5,21
0.298,11,7,2023,6,21
0.298,11,7,2023,7,21
0.204,11,7,2023,8,21
0.202,11,7,2023,9,21
0.204,11,7,2023,10,21
0.202,11,7,2023,11,21
0.202,11,7,2023,12,21
0.234,11,7,2023,13,21
0.274,11,7,2023,14,21
0.302,11,7,2023,15,21
0.296,11,7,2023,16,21
0.202,11,7,2023,17,21
0.132,11,7,2023,18,21
0.13,11,7,2023,19,21
0.13,11,7,2023,20,21
0.206,11,7,2023,1,22
0.232,11,7,2023,2,22
0.228,11,7,2023,3,22
0.226,11,7,2023,4,22
0.148,11,7,2023,5,22
0.132,11,7,2023,6,22
0.208,11,7,2023,7,22
0.206,11,7,2023,8,22
0.202,11,7,2023,9,22
0.242,11,7,2023,10,22
0.23,11,7,2023,11,22
0.228,11,7,2023,12,22
0.228,11,7,2023,13,22
0.134,11,7,2023,14,22
0.134,11,7,2023,15,22
0.134,11,7,2023,16,22
0.134,11,7,2023,17,22
0.134,11,7,2023,18,22
0.318,11,7,2023,19,22
0.31,11,7,2023,20,22
0.302,11,7,2023,1,23
0.296,11,7,2023,2,23
0.134,11,7,2023,3,23
0.134,11,7,2023,4,23
0.134,11,7,2023,5,23
0.134,11,7,2023,6,23
0.134,11,7,2023,7,23
0.236,11,7,2023,8,23
0.232,11,7,2023,9,23
0.232,11,7,2023,10,23
0.204,11,7,2023,11,23
0.212,11,7,2023,12,23
0.21,11,7,2023,13,23
0.244,11,7,2023,14,23
0.22,11,7,2023,15,23
0.302,11,7,2023,16,23
0.32,11,7,2023,17,23
0.316,11,7,2023,18,23
0.312,11,7,2023,19,23
0.216,11,7,2023,20,23
0.214,12,7,2023,1,0
0.212,12,7,2023,2,0
0.21,12,7,2023,3,0
0.246,12,7,2023,4,0
0.392,12,7,2023,5,0
0.376,12,7,2023,6,0
0.394,12,7,2023,7,0
1.022,12,7,2023,8,0
0.73,12,7,2023,9,0
0.724,12,7,2023,10,0
0.412,12,7,2023,11,0
0.43,12,7,2023,12,0
0.3,12,7,2023,13,0
0.304,12,7,2023,14,0
0.23,12,7,2023,15,0
0.228,12,7,2023,16,0
0.304,12,7,2023,17,0
0.208,12,7,2023,18,0
1.298,12,7,2023,19,0
1.244,12,7,2023,20,0
1.206,12,7,2023,1,1
1.244,12,7,2023,2,1
1.302,12,7,2023,3,1
1.278,12,7,2023,4,1
1.28,12,7,2023,5,1
1.208,12,7,2023,6,1
1.174,12,7,2023,7,1
1.178,12,7,2023,8,1
1.186,12,7,2023,9,1
1.258,12,7,2023,10,1
1.362,12,7,2023,11,1
1.342,12,7,2023,12,1
0.256,12,7,2023,13,1
0.224,12,7,2023,14,1
0.13,12,7,2023,15,1
0.132,12,7,2023,16,1
0.132,12,7,2023,17,1
0.132,12,7,2023,18,1
0.13,12,7,2023,19,1
0.238,12,7,2023,20,1
0.23,12,7,2023,1,2
0.226,12,7,2023,2,2
0.276,12,7,2023,3,2
0.208,12,7,2023,4,2
0.206,12,7,2023,5,2
0.202,12,7,2023,6,2
0.132,12,7,2023,7,2
0.132,12,7,2023,8,2
0.236,12,7,2023,9,2
0.23,12,7,2023,10,2
0.228,12,7,2023,11,2
0.168,12,7,2023,12,2
0.134,12,7,2023,13,2
0.132,12,7,2023,14,2
0.132,12,7,2023,15,2
0.216,12,7,2023,16,2
0.396,12,7,2023,17,2
0.392,12,7,2023,18,2
0.382,12,7,2023,19,2
0.308,12,7,2023,20,2
0.212,12,7,2023,1,3
0.21,12,7,2023,2,3
0.208,12,7,2023,3,3
0.208,12,7,2023,4,3
0.206,12,7,2023,5,3
0.312,12,7,2023,6,3
0.302,12,7,2023,7,3
0.298,12,7,2023,8,3
0.298,12,7,2023,9,3
0.28,12,7,2023,10,3
0.278,12,7,2023,11,3
0.274,12,7,2023,12,3
0.204,12,7,2023,13,3
0.192,12,7,2023,14,3
0.238,12,7,2023,15,3
0.232,12,7,2023,16,3
0.228,12,7,2023,17,3
0.2,12,7,2023,18,3
0.134,12,7,2023,19,3
0.132,12,7,2023,20,3
0.132,12,7,2023,1,4
0.132,12,7,2023,2,4
0.262,12,7,2023,3,4
0.31,12,7,2023,4,4
0.302,12,7,2023,5,4
0.228,12,7,2023,6,4
0.132,12,7,2023,7,4
0.132,12,7,2023,8,4
0.132,12,7,2023,9,4
0.132,12,7,2023,10,4
0.132,12,7,2023,11,4
0.244,12,7,2023,12,4
0.232,12,7,2023,13,4
0.228,12,7,2023,14,4
0.228,12,7,2023,15,4
0.17,12,7,2023,16,4
0.21,12,7,2023,17,4
0.208,12,7,2023,18,4
0.184,12,7,2023,19,4
0.132,12,7,2023,20,4
0.238,12,7,2023,1,5
0.23,12,7,2023,2,5
0.228,12,7,2023,3,5
0.226,12,7,2023,4,5
0.132,12,7,2023,5,5
0.132,12,7,2023,6,5
0.132,12,7,2023,7,5
0.132,12,7,2023,8,5
0.132,12,7,2023,9,5
0.31,12,7,2023,10,5
0.306,12,7,2023,11,5
0.298,12,7,2023,12,5
0.144,12,7,2023,13,5
0.132,12,7,2023,14,5
0.216,12,7,2023,15,5
0.22,12,7,2023,16,5
0.218,12,7,2023,17,5
0.33,12,7,2023,18,5
0.312,12,7,2023,19,5
0.304,12,7,2023,20,5
0.3,12,7,2023,1,6
0.206,12,7,2023,2,6
0.204,12,7,2023,3,6
0.28,12,7,2023,4,6
0.278,12,7,2023,5,6
0.272,12,7,2023,6,6
0.308,12,7,2023,7,6
0.298,12,7,2023,8,6
0.296,12,7,2023,9,6
0.296,12,7,2023,10,6
0.204,12,7,2023,11,6
0.202,12,7,2023,12,6
0.202,12,7,2023,13,6
0.132,12,7,2023,14,6
0.132,12,7,2023,15,6
0.234,12,7,2023,16,6
0.29,12,7,2023,17,6
0.302,12,7,2023,18,6
0.238,12,7,2023,19,6
0.16,12,7,2023,20,6
0.13,12,7,2023,1,7
0.13,12,7,2023,2,7
0.13,12,7,2023,3,7
0.2,12,7,2023,4,7
0.23,12,7,2023,5,7
0.226,12,7,2023,6,7
0.226,12,7,2023,7,7
0.13,12,7,2023,8,7
0.13,12,7,2023,9,7
0.132,12,7,2023,10,7
0.206,12,7,2023,11,7
0.21,12,7,2023,12,7
0.314,12,7,2023,13,7
3.09,12,7,2023,14,7
1.248,12,7,2023,15,7
0.232,12,7,2023,16,7
0.198,12,7,2023,17,7
0.202,12,7,2023,18,7
0.202,12,7,2023,19,7
0.194,12,7,2023,20,7
0.194,12,7,2023,1,8
0.298,12,7,2023,2,8
0.298,12,7,2023,3,8
0.288,12,7,2023,4,8
0.652,12,7,2023,5,8
1.348,12,7,2023,6,8
1.508,12,7,2023,7,8
1.486,12,7,2023,8,8
1.852,12,7,2023,9,8
1.184,12,7,2023,10,8
1.678,12,7,2023,11,8
1.314,12,7,2023,12,8
1.278,12,7,2023,13,8
1.234,12,7,2023,14,8
1.274,12,7,2023,15,8
1.286,12,7,2023,16,8
1.288,12,7,2023,17,8
1.292,12,7,2023,18,8
1.44,12,7,2023,19,8
1.454,12,7,2023,20,8
1.44,12,7,2023,1,9
1.362,12,7,2023,2,9
1.26,12,7,2023,3,9
1.274,12,7,2023,4,9
1.27,12,7,2023,5,9
1.254,12,7,2023,6,9
1.258,12,7,2023,7,9
1.362,12,7,2023,8,9
1.344,12,7,2023,9,9
1.328,12,7,2023,10,9
0.292,12,7,2023,11,9
0.204,12,7,2023,12,9
0.264,12,7,2023,13,9
0.208,12,7,2023,14,9
0.204,12,7,2023,15,9
0.132,12,7,2023,16,9
0.24,12,7,2023,17,9
0.232,12,7,2023,18,9
0.228,12,7,2023,19,9
0.226,12,7,2023,20,9
0.132,12,7,2023,1,10
0.132,12,7,2023,2,10
0.132,12,7,2023,3,10
0.13,12,7,2023,4,10
0.13,12,7,2023,5,10
0.286,12,7,2023,6,10
0.304,12,7,2023,7,10
0.298,12,7,2023,8,10
0.212,12,7,2023,9,10
0.128,12,7,2023,10,10
0.13,12,7,2023,11,10
0.13,12,7,2023,12,10
0.13,12,7,2023,13,10
0.182,12,7,2023,14,10
0.232,12,7,2023,15,10
0.228,12,7,2023,16,10
0.226,12,7,2023,17,10
0.13,12,7,2023,18,10
0.13,12,7,2023,19,10
0.21,12,7,2023,20,10
0.208,12,7,2023,1,11
0.204,12,7,2023,2,11
0.244,12,7,2023,3,11
0.23,12,7,2023,4,11
0.226,12,7,2023,5,11
0.224,12,7,2023,6,11
0.13,12,7,2023,7,11
0.13,12,7,2023,8,11
0.13,12,7,2023,9,11
0.13,12,7,2023,10,11
0.128,12,7,2023,11,11
0.238,12,7,2023,12,11
0.228,12,7,2023,13,11
0.384,12,7,2023,14,11
0.384,12,7,2023,15,11
0.286,12,7,2023,16,11
0.216,12,7,2023,17,11
0.216,12,7,2023,18,11
0.212,12,7,2023,19,11
0.208,12,7,2023,20,11
0.308,12,7,2023,1,12
0.3,12,7,2023,2,12
0.298,12,7,2023,3,12
0.264,12,7,2023,4,12
0.204,12,7,2023,5,12
0.204,12,7,2023,6,12
0.202,12,7,2023,7,12
0.278,12,7,2023,8,12
0.296,12,7,2023,9,12
0.374,12,7,2023,10,12
0.298,12,7,2023,11,12
0.296,12,7,2023,12,12
0.212,12,7,2023,13,12
0.132,12,7,2023,14,12
0.132,12,7,2023,15,12
0.132,12,7,2023,16,12
0.132,12,7,2023,17,12
0.224,12,7,2023,18,12
0.234,12,7,2023,19,12
0.23,12,7,2023,20,12
0.226,12,7,2023,1,13
0.21,12,7,2023,2,13
0.23,12,7,2023,3,13
0.512,12,7,2023,4,13
0.332,12,7,2023,5,13
0.322,12,7,2023,6,13
0.432,12,7,2023,7,13
0.416,12,7,2023,8,13
0.408,12,7,2023,9,13
0.412,12,7,2023,10,13
0.328,12,7,2023,11,13
0.328,12,7,2023,12,13
0.194,12,7,2023,13,13
0.204,12,7,2023,14,13
0.212,12,7,2023,15,13
0.312,12,7,2023,16,13
0.3,12,7,2023,17,13
0.228,12,7,2023,18,13
0.228,12,7,2023,19,13
0.134,12,7,2023,20,13
0.134,12,7,2023,1,14
0.134,12,7,2023,2,14
0.132,12,7,2023,3,14
0.132,12,7,2023,4,14
0.236,12,7,2023,5,14
0.23,12,7,2023,6,14
0.228,12,7,2023,7,14
0.236,12,7,2023,8,14
0.212,12,7,2023,9,14
0.208,12,7,2023,10,14
0.186,12,7,2023,11,14
0.132,12,7,2023,12,14
0.162,12,7,2023,13,14
0.232,12,7,2023,14,14
0.312,12,7,2023,15,14
0.312,12,7,2023,16,14
0.226,12,7,2023,17,14
0.216,12,7,2023,18,14
0.214,12,7,2023,19,14
0.212,12,7,2023,20,14
0.208,12,7,2023,1,15
0.344,12,7,2023,2,15
0.382,12,7,2023,3,15
0.374,12,7,2023,4,15
0.344,12,7,2023,5,15
0.206,12,7,2023,6,15
0.204,12,7,2023,7,15
0.206,12,7,2023,8,15
0.206,12,7,2023,9,15
0.204,12,7,2023,10,15
0.312,12,7,2023,11,15
0.3,12,7,2023,12,15
0.298,12,7,2023,13,15
0.25,12,7,2023,14,15
0.134,12,7,2023,15,15
0.188,12,7,2023,16,15
0.212,12,7,2023,17,15
0.21,12,7,2023,18,15
0.166,12,7,2023,19,15
0.24,12,7,2023,20,15
0.232,12,7,2023,1,16
0.23,12,7,2023,2,16
0.228,12,7,2023,3,16
0.134,12,7,2023,4,16
0.134,12,7,2023,5,16
0.134,12,7,2023,6,16
0.132,12,7,2023,7,16
0.132,12,7,2023,8,16
0.236,12,7,2023,9,16
0.274,12,7,2023,10,16
0.304,12,7,2023,11,16
0.278,12,7,2023,12,16
0.19,12,7,2023,13,16
0.134,12,7,2023,14,16
0.134,12,7,2023,15,16
0.132,12,7,2023,16,16
0.164,12,7,2023,17,16
0.234,12,7,2023,18,16
0.23,12,7,2023,19,16
0.23,12,7,2023,20,16
0.14,12,7,2023,1,17
0.16,12,7,2023,2,17
0.24,12,7,2023,3,17
1.334,12,7,2023,4,17
1.28,12,7,2023,5,17
1.366,12,7,2023,6,17
1.39,12,7,2023,7,17
1.368,12,7,2023,8,17
1.372,12,7,2023,9,17
1.372,12,7,2023,10,17
1.306,12,7,2023,11,17
1.294,12,7,2023,12,17
1.282,12,7,2023,13,17
1.288,12,7,2023,14,17
1.37,12,7,2023,15,17
1.28,12,7,2023,16,17
1.28,12,7,2023,17,17
1.282,12,7,2023,18,17
0.29,12,7,2023,19,17
0.31,12,7,2023,20,17
0.304,12,7,2023,1,18
0.378,12,7,2023,2,18
0.374,12,7,2023,3,18
0.368,12,7,2023,4,18
0.218,12,7,2023,5,18
0.214,12,7,2023,6,18
0.212,12,7,2023,7,18
0.53,12,7,2023,8,18
0.55,12,7,2023,9,18
0.282,12,7,2023,10,18
0.39,12,7,2023,11,18
1.518,12,7,2023,12,18
1.466,12,7,2023,13,18
1.288,12,7,2023,14,18
1.302,12,7,2023,15,18
1.528,12,7,2023,16,18
1.604,12,7,2023,17,18
1.588,12,7,2023,18,18
1.77,12,7,2023,19,18
1.762,12,7,2023,20,18
1.792,12,7,2023,1,19
1.69,12,7,2023,2,19
1.676,12,7,2023,3,19
1.692,12,7,2023,4,19
1.974,12,7,2023,5,19
2.122,12,7,2023,6,19
4.148,12,7,2023,7,19
4.334,12,7,2023,8,19
4.69,12,7,2023,9,19
2.814,12,7,2023,10,19
2.448,12,7,2023,11,19
3.234,12,7,2023,12,19
1.822,12,7,2023,13,19
1.826,12,7,2023,14,19
1.842,12,7,2023,15,19
1.428,12,7,2023,16,19
1.048,12,7,2023,17,19
0.816,12,7,2023,18,19
0.744,12,7,2023,19,19
0.654,12,7,2023,20,19
0.654,12,7,2023,1,20
0.658,12,7,2023,2,20
0.646,12,7,2023,3,20
0.738,12,7,2023,4,20
0.73,12,7,2023,5,20
